id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18799951,iStudio - Orange,130870332,IStudios,PORTO,Campanhã,41.1501,-8.58631,Entire home/apt,45,1,8,04/08/2019,0.18,8,321
18801374,Dukes Joy Apartment,119439098,Francisco,PORTO,Bonfim,41.14482,-8.59865,Entire home/apt,30,2,91,29/03/2020,2.01,3,257
18804938,iStudio - Pink,130870332,IStudios,PORTO,Campanhã,41.15061,-8.58598,Entire home/apt,45,1,1,27/07/2018,0.03,8,215
18805225,iStudio - Gray,130870332,IStudios,PORTO,Campanhã,41.15113,-8.58615,Entire home/apt,45,1,10,11/08/2019,0.23,8,320
18805471,iStudio - Red,130870332,IStudios,PORTO,Campanhã,41.15048,-8.58615,Entire home/apt,45,1,8,17/01/2020,0.18,8,275
18805718,iStudio - Green,130870332,IStudios,PORTO,Campanhã,41.15087,-8.58589,Entire home/apt,45,1,4,24/09/2017,0.09,8,320
18805967,iStudio - Brown,130870332,IStudios,PORTO,Campanhã,41.15068,-8.58641,Entire home/apt,45,1,5,01/06/2018,0.12,8,364
18806147,iStudio - Yellow,130870332,IStudios,PORTO,Campanhã,41.15055,-8.58632,Entire home/apt,45,1,19,14/08/2019,0.42,8,336
18807552,Downtown Top 2 Rooms,76811134,Tiago,PORTO,Bonfim,41.14855,-8.6009,Entire home/apt,58,2,26,29/12/2019,0.58,2,107
18807750,iStudio - Blue,130870332,IStudios,PORTO,Campanhã,41.15178,-8.58658,Entire home/apt,45,1,7,14/01/2021,0.2,8,321
18808420,Low cost - Colorful Room in OPORTO center. Room1,130937954,Karem,PORTO,Bonfim,41.1535,-8.5988,Private room,28,2,72,23/09/2019,1.6,4,0
18822505,The Porto Concierge - Cobblestone Apartment,131056918,Rogerio,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17998,-8.69173,Entire home/apt,20,2,116,02/02/2021,2.56,1,351
18825349,Apartment with 2 suites nearby São Bento Station,63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14488,-8.61274,Entire home/apt,110,1,229,01/01/2021,5.06,11,365
18825476,Scented Porto House / Eucalyptus,40676260,Tiago,PORTO,Bonfim,41.15627,-8.59933,Entire home/apt,55,1,66,24/07/2019,1.46,4,364
18827048,Wide apartment nearby São Bento Railway Station,63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14463,-8.61185,Entire home/apt,80,1,227,23/01/2021,5,11,2
18831192,Room in old apartment,131134597,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15624,-8.61952,Private room,25,1,9,01/07/2017,0.2,1,0
18832894,Estudio remodelado ao centro do Porto- elevador,131148779,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15618,-8.60503,Entire home/apt,800,2,15,09/09/2020,0.33,1,197
18832921,Douro Apartments - Mouzinho 18,1675750,Douro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14164,-8.61447,Entire home/apt,176,1,126,04/11/2020,2.86,18,365
18833891,Clérigos Apartments - Apt. 2E For 2 People,130612073,3M'S - City & Country Rentals,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14548,-8.61455,Entire home/apt,34,2,152,28/09/2020,3.58,4,365
18847798,grand appartement a Espinho,128088298,Marine,ESPINHO,Anta e Guetim,41.00961,-8.62931,Entire home/apt,40,3,3,16/08/2018,0.07,1,0
18850474,OPORTO POOL HOUSE | OPEN SPACE | PRIVATE POOL,87063540,Fábio,VILA NOVA DE GAIA,Oliveira do Douro,41.13756,-8.58758,Entire home/apt,169,3,41,19/09/2019,0.91,1,355
18851676,Guest4Porto AV Loft,131317352,João & Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15055,-8.60363,Entire home/apt,85,3,111,20/09/2020,2.48,4,90
18852713,Spectacular Views Penthouse Apartment,124759797,Helena,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13505,-8.60808,Entire home/apt,70,2,29,14/09/2020,0.64,1,269
18855778,Botanic Jungle at Porto Downtown,52508034,Sofia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1639,-8.61672,Entire home/apt,140,2,96,06/10/2020,2.14,4,75
18865540,Explore Baia Beach from Seaside Transformed Townhouse,131440428,Elisa & André,ESPINHO,Espinho,41.00667,-8.64564,Entire home/apt,94,3,30,20/08/2020,0.69,3,208
18866673,"Daisy | Very central, clean, comfortable & cozy",29026904,Carlos Augusto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1456,-8.61423,Entire home/apt,71,2,39,02/01/2020,1.15,4,42
18867160,Casa P309 Penthouse,59436359,Sandra,PORTO,Bonfim,41.14867,-8.59712,Entire home/apt,75,28,35,16/10/2020,0.79,5,280
18875035,Foz Loft by the Sea - Deluxe Orange Loft,131514895,FalconOak Soc. Inv. Imob. Lda,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.155,-8.67596,Entire home/apt,109,2,0,,,2,364
18875625,Sunshine home - 300m to the beach,131519919,Maria,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19173,-8.70303,Entire home/apt,40,2,88,03/01/2021,1.96,1,336
18876810,Low cost - Striped room in Oporto center,130937954,Karem,PORTO,Bonfim,41.15464,-8.59881,Private room,25,2,56,13/09/2019,1.25,4,0
18876911,Oporto's Duke Apartment - Clean & Safe,105033451,Rodrigo,PORTO,Bonfim,41.14632,-8.59713,Entire home/apt,40,2,63,03/09/2020,1.42,1,0
18886681,The Hellow House 1A,131609933,Filipe,PORTO,Paranhos,41.16637,-8.61107,Entire home/apt,50,2,170,14/03/2020,3.79,2,179
18887076,Foz Loft by the Sea - Deluxe Green Loft,131514895,FalconOak Soc. Inv. Imob. Lda,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15467,-8.67399,Entire home/apt,109,2,6,16/06/2019,0.13,2,18
18887807,Village Villa Gracinda,128859557,Alice,VILA NOVA DE GAIA,Vilar de Andorinho,41.111,-8.56459,Entire home/apt,280,3,20,29/06/2019,0.46,1,138
18902720,Triple Room with Breakfast. Casa dos Azulejos,49284533,Marta,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18593,-8.67007,Private room,28,1,91,31/10/2020,2.03,3,331
18903239,"Veleiro com 4 quartos e  2 WC,micro ondas.",18476063,Rui,VILA DO CONDE,Vila do Conde,41.34857,-8.74659,Entire home/apt,320,2,0,,,1,364
18907465,"Escadas Studio, in the heart of the city",105024474,Marilia E Marcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14331,-8.61467,Entire home/apt,40,2,4,09/08/2019,0.13,3,364
18907985,URBAN LOFT - Porto Downtown,280564100,LovelyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15102,-8.61322,Entire home/apt,58,2,138,08/11/2020,3.13,104,0
18909301,The Porto Concierge - Horus House,131782286,Jose,PORTO,Paranhos,41.16646,-8.61017,Entire home/apt,35,2,78,29/09/2020,1.72,1,181
18910676,Apartamento da Princesa no  Centro do Porto,56613095,Dayanador,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15337,-8.60963,Entire home/apt,46,2,113,11/10/2020,2.51,3,302
18910704,Oporto Silk with parking near Shopping,89904217,Ana Sofia,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18203,-8.65272,Entire home/apt,55,2,54,29/02/2020,1.19,4,351
18913558,| E36 | ideal for families | large area,131817146,Sara,PORTO,Paranhos,41.16582,-8.61118,Entire home/apt,50,2,45,13/09/2020,1,1,277
18914284,ALQUIMIA Das Virtudes - Amazing Douro View,131823510,Suzy,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14374,-8.618,Entire home/apt,90,2,243,28/09/2020,5.36,2,316
18928044,Bibó Porto - Downtown Apt.,131934860,Maria,PORTO,Bonfim,41.15071,-8.60037,Entire home/apt,50,2,187,18/03/2020,4.13,1,90
18929930,Alojamento Rua da Serpente,38597216,Salete,VILA NOVA DE GAIA,Vilar de Andorinho,41.096,-8.58587,Entire home/apt,40,3,3,01/01/2019,0.08,1,364
18930759,Scented Porto House / Jasmine,40676260,Tiago,PORTO,Bonfim,41.15444,-8.59976,Entire home/apt,40,1,44,31/12/2018,0.98,4,179
18931259,Family&Friends city centre T3,131963191,Filipe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15393,-8.62095,Entire home/apt,1112,3,52,17/08/2019,1.16,3,90
18931384,Excelente quarto privado (4),34604200,Central,SÃO JOÃO DA MADEIRA,São João da Madeira,40.90021,-8.49354,Private room,39,1,0,,,14,359
18946477,ZE: Awesome double room near Metro in Gaia/Porto,132088662,Maria,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.129,-8.60328,Private room,35,2,21,17/09/2019,0.47,1,0
18947908,12Onze,61361114,Rita,ESPINHO,Espinho,41.00316,-8.64434,Entire home/apt,80,2,49,04/10/2020,1.1,1,244
18949343,Room in duplx Almada.3,36043331,Cristiana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14965,-8.61212,Private room,16,1,82,28/08/2020,1.82,14,360
18951274,"Clean Individual Bedroom, Metro, Hospital Sao Joao",25527882,Fabien,PORTO,Paranhos,41.16904,-8.60536,Private room,18,30,0,,,1,106
18969514,(Single room in city center with metro to airport),107777307,Lola & Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15896,-8.60978,Private room,19,2,0,,,4,0
18969709,(Double room in city center with metro to airport),107777307,Lola & Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15893,-8.60943,Private room,21,1,3,22/08/2018,0.07,4,0
18970570,Quinta Nova - 18th Century,132315273,Branca,AROUCA,Mansores,40.92887,-8.36824,Entire home/apt,114,2,11,03/01/2021,0.25,1,215
18974173,Oporto Lovers,130283450,Humberto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15908,-8.60546,Entire home/apt,54,2,13,29/01/2019,0.29,5,1
18975075,"#3 | OPO | Torrinha | ""Be yourself""",34467922,Pedro&Irene,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15165,-8.61994,Private room,30,3,67,10/12/2019,1.5,7,229
18976991,"#4 | OPO | Torrinha | ""Shade in the mirrow""",34467922,Pedro&Irene,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15298,-8.62242,Private room,35,3,79,14/07/2020,1.76,7,229
18978002,Quarto com 4 camas (Beliches+ 1 Sofá-cama),81772178,António,PORTO,Bonfim,41.15303,-8.59918,Private room,9,1,42,11/01/2021,1,4,76
18983819,Mini studio in Porto,3163699,Sónia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14334,-8.60867,Private room,36,3,46,21/09/2020,1.02,2,361
18985070,CasadoRioDouroPorto,132437339,Filipe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14097,-8.60419,Entire home/apt,60,2,100,27/10/2020,3.02,1,0
18987490,Quarto agradável,132454225,Rodrigo,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18718,-8.60258,Private room,30,3,19,03/10/2019,0.44,3,179
18991611,House4bridges - Casa4Pontes,132470864,Fernando,PORTO,Bonfim,41.14209,-8.6024,Entire home/apt,50,1,223,19/01/2021,5.45,1,179
18992328,Garage: central 6-bed dormitory,23325764,Elisabet,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15816,-8.60914,Shared room,12,1,26,20/09/2019,0.63,4,349
18992546,Garage: central 6-bed dormitory,23325764,Elisabet,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15988,-8.60996,Shared room,12,1,22,09/02/2020,0.53,4,351
18997126,New apartment - Lapa - Porto,100643620,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15584,-8.61227,Entire home/apt,40,365,110,02/03/2020,2.44,1,0
19002631,Excelente quarto privado (3),34604200,Central,SÃO JOÃO DA MADEIRA,São João da Madeira,40.90028,-8.49346,Private room,39,1,1,14/10/2018,0.04,14,359
19002817,Excelente quarto privado (2),34604200,Central,SÃO JOÃO DA MADEIRA,São João da Madeira,40.89976,-8.49285,Private room,39,1,0,,,14,361
19003071,Maria Downtown - Modern 2 ensuite duplex with A/C,51057385,Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15175,-8.60971,Entire home/apt,80,3,110,13/01/2020,2.46,1,180
19006220,InSitu Formosa 178 - Green Safari Mesanine,132601835,Guestify,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14797,-8.60474,Entire home/apt,73,1,29,18/10/2018,0.66,31,316
19006713,Quarto perto do Hospital S. João e Universidades,132454225,Rodrigo,PORTO,Paranhos,41.18503,-8.60313,Private room,30,3,10,03/01/2021,0.24,3,365
19013622,Sea breeze calling,132657034,Susana,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18154,-8.68995,Entire home/apt,38,2,85,09/01/2021,1.91,1,0
19015944,Gorgeous Duplex Historical Center,132677882,Sofia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14941,-8.60332,Entire home/apt,115,3,134,19/12/2020,3.36,1,41
19016557,"""Loft da Liberdade"", Walk Everywhere, Hist. Center",16182452,Anabela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1526,-8.61395,Entire home/apt,33,3,207,02/01/2021,4.61,1,175
19017765,Low cost Bubble Room in Bonfim city center,130937954,Karem,PORTO,Bonfim,41.15476,-8.60026,Private room,26,3,51,03/11/2019,1.14,4,0
19018574,OPO | Torrinha | “Follow your dreams” apartment,34467922,Pedro&Irene,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15085,-8.61934,Entire home/apt,65,2,31,17/08/2020,0.76,7,229
19029043,CL Ildefonso I Apartment With  Electric Scooters,112290924,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14595,-8.60246,Entire home/apt,30,2,93,16/01/2021,2.1,5,357
19029244,Suite VIII,50712288,Eva,PORTO,Paranhos,41.17667,-8.59617,Private room,12,7,1,10/08/2017,0.02,4,363
19032893,Brand new apartment in the heart of Porto!,37473896,Inês E Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15572,-8.61587,Private room,40,2,1,18/08/2017,0.02,1,0
19035698,NEW! APARTMENT IN PORTO CENTER,132841960,Fernanda E Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14974,-8.60232,Entire home/apt,800,2,47,22/09/2020,1.05,1,365
19035968,The Porto Concierge - The Rooster Flat,132844560,Jose Vitor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15157,-8.61914,Entire home/apt,20,2,129,29/10/2020,2.87,1,14
19037045,Cosy Studio / pool / barbecue / sunny lounge,6250742,Fred,PORTO,Paranhos,41.1842,-8.61038,Entire home/apt,60,2,41,26/08/2020,0.93,5,0
19037430,The Hellow House - TC,131609933,Filipe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15947,-8.60727,Entire home/apt,36,2,80,21/11/2018,1.79,2,90
19042336,Está no Porto mas sem o agito do grande centro,132907359,Filipe&Aline,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.09676,-8.61472,Private room,18,1,70,18/11/2019,1.56,1,89
19046780,The magnificient river spot,132934433,Luis,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13669,-8.61306,Entire home/apt,55,2,3,15/09/2019,0.09,3,179
19047079,BRA.com Campanhã 201,40592098,Bárbara,PORTO,Bonfim,41.15099,-8.5907,Entire home/apt,60,2,1,30/03/2018,0.03,24,319
19048210,Oporto Lapa View - Sunny & relaxing with balcony,132951987,Ana & Márcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15889,-8.61002,Entire home/apt,50,3,64,17/03/2020,1.43,3,90
19050582,Clérigos Apartments - Apt. 4E for 2/3 People,130612073,3M'S - City & Country Rentals,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1465,-8.61453,Entire home/apt,38,2,153,14/03/2020,3.57,4,365
19050620,Own Places Boavista Apartment,132968431,Tomas,PORTO,Lordelo do Ouro e Massarelos,41.15997,-8.63792,Entire home/apt,117,2,98,10/10/2020,2.19,1,341
19050996,Cozy 1 poss. de parking SIL1F,1266562,Oporto,PORTO,Bonfim,41.1491,-8.59948,Entire home/apt,49,2,134,14/03/2020,2.97,19,350
19054779,Apart. Camões Deluxe for 2|4,36076998,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15673,-8.61066,Entire home/apt,50,2,9,18/08/2017,0.2,2,0
19059249,Riverside Apartment by ESM #31,132794596,ESM Rental,PORTO,Campanhã,41.14261,-8.5866,Entire home/apt,64,2,67,02/01/2021,1.54,7,365
19062225,Metro & Garage Central,133069246,Irene,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15432,-8.60884,Entire home/apt,71,2,168,26/08/2020,3.75,1,230
19063528,BRA.com Campanhã 202,40592098,Bárbara,PORTO,Bonfim,41.15099,-8.5907,Entire home/apt,67,2,2,04/11/2018,0.05,24,319
19065958,Lovely apartment + Cute terrace in city centre,10740912,Marcia,PORTO,Bonfim,41.15046,-8.60076,Entire home/apt,20,4,125,18/01/2021,2.82,4,285
19068293,Apartamento T3 - Baixa Gaia/Porto,69779137,Helder,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13463,-8.60654,Entire home/apt,59,3,1,27/08/2017,0.02,9,0
19069610,Riverside Apartment,3665856,Bernardo,PORTO,Lordelo do Ouro e Massarelos,41.14594,-8.63031,Entire home/apt,50,2,67,18/10/2019,1.5,1,364
19071384,Venha Conhecer Vila do Conde,133146716,Cidalia,VILA DO CONDE,Vila do Conde,41.36537,-8.74674,Entire home/apt,69,3,33,28/08/2020,0.76,1,365
19073354,TPC - Sá de Noronha Mezzanine w/ Terrace,111235887,Ruben,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14681,-8.61484,Entire home/apt,30,2,195,17/01/2021,4.35,3,313
19076192,Downtown - Porto SÉ,48330378,Charles,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14463,-8.61107,Entire home/apt,38,1,57,23/08/2020,1.36,3,43
19076283,Porto Alive,48330378,Charles,PORTO,Bonfim,41.15035,-8.60178,Entire home/apt,35,1,53,23/09/2020,1.21,3,227
19078872,Gaia Ribeira Riverview!,23953214,Cristiano,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13515,-8.60885,Entire home/apt,62,2,61,31/12/2020,1.43,6,287
19082047,Chaves do Porto -  Studio,69188228,David,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14443,-8.61138,Entire home/apt,45,1,2,03/11/2018,0.05,15,197
19083330,Chaves do Porto - Room +1 B,69188228,David,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14598,-8.61277,Entire home/apt,57,1,14,25/07/2020,0.31,15,193
19083583,Chaves do Porto - Flat 2 Rooms,69188228,David,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1462,-8.61188,Entire home/apt,60,1,8,21/07/2020,0.35,15,163
19084329,Bonjardim Apartment w/ Balcony & WIFI  City Center,133267111,Clara Filipa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15133,-8.60842,Entire home/apt,43,2,20,24/02/2020,0.52,2,322
19085305,Porto Clérigos city center Apartment 5,27264945,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14715,-8.61434,Entire home/apt,45,2,134,09/03/2020,2.99,5,0
19085509,Clérigos city center Apartment 4,27264945,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14773,-8.61421,Entire home/apt,45,2,152,14/03/2020,3.41,5,0
19085702,Oporto downtown very typical,77565600,Helena,PORTO,Bonfim,41.15243,-8.60243,Entire home/apt,200,3,155,16/03/2020,3.48,3,51
19090386,Garça Real 4,69188228,David,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14728,-8.6107,Entire home/apt,150,1,1,06/08/2017,0.02,15,180
19094474,Lovely Flat @ City Center,131149407,Amélia & Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15259,-8.61265,Entire home/apt,75,3,124,13/07/2020,2.77,1,262
19095493,Apartamento T2 Leonardo Coimbra,133383222,Bruno,PORTO,Paranhos,41.1738,-8.6083,Entire home/apt,70,2,42,17/09/2019,0.99,1,365
19097422,ORM - Terço e Cativo Apartment,19887538,Oporto Rental Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14435,-8.60906,Entire home/apt,45,2,117,08/03/2020,2.62,42,365
19097761,Clérigos city center Studio 2,27264945,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14678,-8.61402,Entire home/apt,45,2,169,02/03/2020,3.77,5,2
19099374,Ermesinde Village,23953214,Cristiano,VALONGO,Ermesinde,41.20878,-8.56038,Entire home/apt,55,4,17,30/01/2020,0.56,6,177
19099435,The Surf Farm - Room Indian,45312354,Mar Dentro,VILA NOVA DE GAIA,Pedroso e Seixezelo,41.05928,-8.56508,Private room,20,1,28,15/08/2020,0.64,4,321
19099440,7th Floor  - great view - historic center,133421907,Sven,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15319,-8.60623,Entire home/apt,47,2,68,08/01/2020,1.53,1,349
19101378,Five Seven Nine Apartments - Corner,93594275,Five Seven Nine,PORTO,Lordelo do Ouro e Massarelos,41.15735,-8.6317,Entire home/apt,149,1,0,,,4,17
19102425,O Nosso Cantinho,133425250,Delfina & Jorge,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11834,-8.60798,Entire home/apt,39,2,43,03/11/2019,0.99,1,365
19104765,"Apartamento na Praia, Vila do Conde.",110404108,António,VILA DO CONDE,Vila do Conde,41.35033,-8.75243,Entire home/apt,140,2,15,22/08/2020,0.35,1,365
19112095,Oporto's Flag - Apartment by the sea,133541510,Jose & Maria,VILA NOVA DE GAIA,Canidelo,41.12693,-8.66596,Entire home/apt,88,3,47,06/10/2020,1.06,3,193
19112992,Vila D'Este Apartment,132959566,Magui,VILA NOVA DE GAIA,Vilar de Andorinho,41.09862,-8.58865,Entire home/apt,28,2,40,06/03/2020,0.93,1,180
19113128,TPC - Ribeira Marchands d’Or Apartment,133551018,Josiane,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14035,-8.61391,Entire home/apt,40,2,148,02/01/2021,3.3,2,346
19113692,Hygge House - Oporto by the river apartment,24069677,Eva&Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14141,-8.61703,Entire home/apt,50,1,139,12/10/2020,3.1,3,3
19115679,Apartamento da Liberdade,34451370,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15369,-8.61302,Entire home/apt,57,2,51,07/10/2019,1.15,4,364
19116130,Casa da Pisca,40898547,Teresa,PORTO,Ramalde,41.16556,-8.63497,Entire home/apt,38,2,19,10/06/2018,0.42,2,45
19119146,Porto Stylish Apartment,3953109,Feels Like Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14184,-8.61518,Entire home/apt,46,2,8,19/05/2018,0.18,74,358
19120292,Casa de campo no centro da Maia a 6km do aeroporto,129729771,Jorge,MAIA,Cidade da Maia,41.2308,-8.63023,Entire home/apt,40,2,31,13/10/2020,0.72,2,362
19125552,Discover Porto From a Radiant Apartment in San Lazaro,8529851,Jorge,PORTO,Bonfim,41.14667,-8.60046,Entire home/apt,79,3,73,27/10/2020,1.65,3,291
19131944,*Cativo Mezzanine Studio,280564100,LovelyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14501,-8.60851,Entire home/apt,32,2,96,02/01/2021,2.19,104,268
19133820,Studio Breiner @ City Centre - Arts Neighborhood,15554002,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1507,-8.62006,Entire home/apt,41,1,110,06/01/2021,2.56,9,360
